timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734109674412,143,Home/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg-425,200,OK,for 50 samples 1-9,bin,true,,66116,495,3,8,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg,93,0,0
1734109674405,150,Home/complete/search-444,200,OK,for 100 samples 2-19,text,true,,1922,293,5,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,150,0,0
1734109674469,89,Moodle/moodle/my/courses.php-443,200,OK,for 100 samples 2-20,text,true,,8817,528,5,8,https://cse.buet.ac.bd/moodle/my/courses.php,89,0,0
1734109674532,96,Notice/home/download/1300-458,200,OK,for 100 samples 2-18,text,true,,100268,518,5,8,https://cse.buet.ac.bd/home/download/1300,53,0,0
1734109674559,120,Home/complete/search-444,200,OK,for 100 samples 2-20,text,true,,1924,293,5,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,120,0,0
1734109674537,142,Moodle/moodle/badges/view.php-469,200,OK,for 50 samples 1-10,text,true,,8779,1071,3,8,https://cse.buet.ac.bd/moodle/login/index.php,80,0,0
1734109674537,80,Moodle/moodle/badges/view.php-469-0,303,See Other,for 50 samples 1-10,text,true,,2087,539,3,8,https://cse.buet.ac.bd/moodle/badges/view.php?type=1,80,0,0
1734109674617,62,Moodle/moodle/badges/view.php-469-1,200,OK,for 50 samples 1-10,text,true,,6692,532,3,8,https://cse.buet.ac.bd/moodle/login/index.php,62,0,0
1734109674516,179,Moodle/moodle/-463,200,OK,for 50 samples 1-11,text,true,,12081,455,3,8,https://cse.buet.ac.bd/moodle/,179,0,0
1734109674556,140,Home/complete/search-445,200,OK,for 100 samples 2-19,text,true,,1493,294,5,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,140,0,0
1734109674629,67,Notice/home/notice-459,200,OK,for 100 samples 2-18,text,true,,3583,510,5,8,https://cse.buet.ac.bd/home/notice,67,0,0
1734109674555,152,Home/public/img/service/Consultancy.jpg-424,200,OK,for 50 samples 1-9,bin,true,,157553,475,3,8,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,51,0,0
1734109674337,375,Moodle/v1/profile-435,200,OK,for 100 samples 2-22,text,true,,941,1292,5,8,https://profile.accounts.firefox.com/v1/profile,375,0,108
1734109674405,316,Moodle/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79-439,200,OK,for 100 samples 2-21,text,true,,899,3082,5,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79,316,0,75
1734109674696,78,Home/-446,200,OK,for 100 samples 2-19,text,true,,7496,448,5,8,https://cse.buet.ac.bd/,77,0,0
1734109674679,95,Moodle/moodle/blog/index.php-470,404,Not Found,for 50 samples 1-10,text,false,,24943,539,3,8,https://cse.buet.ac.bd/moodle/blog/index.php,95,0,0
1734109674679,129,Home/complete/search-445,200,OK,for 100 samples 2-20,text,true,,1493,294,5,8,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,129,0,0
1734109674774,57,Home/public/img/Arrow-l.png-448,200,OK,for 100 samples 2-19,bin,true,,956,463,5,8,https://cse.buet.ac.bd/public/img/Arrow-l.png,57,0,0
1734109674775,64,Moodle/moodle/pluginfile.php/13650/user/icon/classic/f2-471,200,OK,for 50 samples 1-10,bin,true,,2262,520,3,8,https://cse.buet.ac.bd/moodle/pluginfile.php/13650/user/icon/classic/f2?rev=34622,64,0,0
1734109674696,178,HTTP Request,200,OK,for 100 samples 2-18,text,true,,85016,183,5,8,https://cse.buet.ac.bd/moodle/,96,0,0
1734109674808,70,Home/-446,200,OK,for 100 samples 2-20,text,true,,7496,448,4,7,https://cse.buet.ac.bd/,70,0,0
1734109674708,177,Home/public/img/service/Outreach.jpg-427,200,OK,for 50 samples 1-9,bin,true,,191370,472,3,7,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,54,0,0
1734109674832,56,Home/public/img/Arrow-r.png-450,200,OK,for 100 samples 2-19,bin,true,,950,463,4,7,https://cse.buet.ac.bd/public/img/Arrow-r.png,56,0,0
1734109674839,50,Moodle/moodle/theme/image.php/classic/core/1731384351/f/pdf-472,200,OK,for 50 samples 1-10,bin,true,,1059,514,3,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/f/pdf,50,0,0
1734109674722,176,Moodle/moodle/-440,200,OK,for 100 samples 2-21,text,true,,12078,517,4,7,https://cse.buet.ac.bd/moodle/?redirect=0,175,0,0
1734109674878,53,Home/public/img/Arrow-l.png-448,200,OK,for 100 samples 2-20,bin,true,,956,463,4,7,https://cse.buet.ac.bd/public/img/Arrow-l.png,53,0,0
1734109674885,54,Home/public/img/Arrow-r.png-423,200,OK,for 50 samples 1-9,bin,true,,950,463,3,7,https://cse.buet.ac.bd/public/img/Arrow-r.png,54,0,0
1734109674889,61,Moodle/moodle/theme/image.php/classic/core/1731384351/f/spreadsheet-473,200,OK,for 50 samples 1-10,bin,true,,1325,522,3,7,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/f/spreadsheet,61,0,0
1734109674931,59,Home/public/img/Arrow-r.png-450,200,OK,for 100 samples 2-20,bin,true,,950,463,4,7,https://cse.buet.ac.bd/public/img/Arrow-r.png,59,0,0
1734109674940,67,Home/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg-429,200,OK,for 50 samples 1-9,bin,true,,66116,496,3,7,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg,65,0,0
1734109674713,294,Moodle/complete/search-436,200,OK,for 100 samples 2-22,text,true,,1927,293,4,7,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,294,0,151
1734109674695,324,Moodle/submit/firefox-desktop/newtab/1/791807dd-9115-4959-9463-972be0951073-465,200,OK,for 50 samples 1-11,text,true,,750,3189,3,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/791807dd-9115-4959-9463-972be0951073,324,0,81
1734109674888,207,Home/public/img/program/pg-ds.jpg-449,200,OK,for 100 samples 2-19,bin,true,,115963,469,4,7,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,60,0,0
1734109674950,154,Moodle/moodle/mod/forum/view.php-474,200,OK,for 50 samples 1-10,text,true,,15887,541,3,7,https://cse.buet.ac.bd/moodle/mod/forum/view.php?id=47,152,0,0
1734109674898,242,Moodle/moodle/course/view.php-441,200,OK,for 100 samples 2-21,text,true,,10798,1599,4,7,https://cse.buet.ac.bd/moodle/login/index.php,79,0,0
1734109674898,79,Moodle/moodle/course/view.php-441-0,303,See Other,for 100 samples 2-21,text,true,,2099,535,4,7,https://cse.buet.ac.bd/moodle/course/view.php?id=69,79,0,0
1734109674977,75,Moodle/moodle/course/view.php-441-1,303,See Other,for 100 samples 2-21,text,true,,2010,535,4,7,https://cse.buet.ac.bd/moodle/enrol/index.php?id=69,75,0,0
1734109675052,88,Moodle/moodle/course/view.php-441-2,200,OK,for 100 samples 2-21,text,true,,6689,529,4,7,https://cse.buet.ac.bd/moodle/login/index.php,87,0,0
1734109675007,146,Home/web/assets/img/news/elsiver2022.jpg-426,200,OK,for 50 samples 1-9,bin,true,,97083,476,3,7,https://cse.buet.ac.bd/web/assets/img/news/elsiver2022.jpg,88,0,0
1734109675104,85,Home/-415,200,OK,for 50 samples 1-10,text,true,,7496,448,3,7,https://cse.buet.ac.bd/,84,0,0
1734109674990,201,Home/public/img/program/pg-ds.jpg-449,200,OK,for 100 samples 2-20,bin,true,,115963,469,4,7,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,61,0,0
1734109675020,186,Moodle/moodle/-466,200,OK,for 50 samples 1-11,text,true,,12079,517,3,7,https://cse.buet.ac.bd/moodle/?redirect=0,185,0,0
1734109675153,75,Home/home/head_message-431,200,OK,for 50 samples 1-9,text,true,,4343,506,3,7,https://cse.buet.ac.bd/home/head_message,75,0,0
1734109675140,111,Moodle/moodle/my/courses.php-443,200,OK,for 100 samples 2-21,text,true,,8817,528,4,7,https://cse.buet.ac.bd/moodle/my/courses.php,110,0,0
1734109675095,194,Home/public/img/service/Consultancy.jpg-452,200,OK,for 100 samples 2-19,bin,true,,157553,475,4,7,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,62,0,0
1734109675008,319,Moodle/moodle/-437,200,OK,for 100 samples 2-22,text,true,,12082,455,4,8,https://cse.buet.ac.bd/moodle/,319,0,133
1734109675206,148,Moodle/moodle/my/-467,200,OK,for 50 samples 1-11,text,true,,14080,517,4,9,https://cse.buet.ac.bd/moodle/my/,148,0,0
1734109675251,130,Home/complete/search-444,200,OK,for 100 samples 2-21,text,true,,1922,293,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,130,0,0
1734109675191,245,Home/public/img/service/Consultancy.jpg-452,200,OK,for 100 samples 2-20,bin,true,,157553,475,5,9,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,86,0,0
1734109675228,228,Home/public/img/service/Training.jpg-428,200,OK,for 50 samples 1-9,bin,true,,199284,472,4,9,https://cse.buet.ac.bd/public/img/service/Training.jpg,64,0,0
1734109675355,126,Moodle/moodle/my/courses.php-468,200,OK,for 50 samples 1-11,text,true,,8814,520,4,9,https://cse.buet.ac.bd/moodle/my/courses.php,126,0,0
1734109675381,132,Home/complete/search-445,200,OK,for 100 samples 2-21,text,true,,1493,294,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,132,0,0
1734109675189,337,Home/submit/telemetry/486f272a-7512-4efb-8700-65d97f24871d/event/Firefox/133.0.3/release/20241209150345?v=4-416,200,OK,for 50 samples 1-10,text,true,,768,7651,4,9,https://incoming.telemetry.mozilla.org/submit/telemetry/486f272a-7512-4efb-8700-65d97f24871d/event/Firefox/133.0.3/release/20241209150345?v=4,337,0,0
1734109675289,266,Home/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535-447,200,OK,for 100 samples 2-19,text,true,,925,3162,5,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535,266,0,0
1734109675456,100,Notice/home/notice-432,200,OK,for 50 samples 1-9,text,true,,3583,517,4,9,https://cse.buet.ac.bd/home/notice,100,0,0
1734109675514,119,Home/-446,200,OK,for 100 samples 2-21,text,true,,7496,448,5,9,https://cse.buet.ac.bd/,119,0,0
1734109675336,332,Moodle/v1/profile-435,200,OK,for 100 samples 2-23,text,true,,941,1292,5,9,https://profile.accounts.firefox.com/v1/profile,332,0,75
1734109675526,155,Home/complete/search-417,200,OK,for 50 samples 1-10,text,true,,22380,291,4,9,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,155,0,0
1734109675327,373,Moodle/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79-439,200,OK,for 100 samples 2-22,text,true,,834,3082,5,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79,373,0,75
1734109675482,237,Moodle/moodle/badges/view.php-469,200,OK,for 50 samples 1-11,text,true,,8778,1071,4,9,https://cse.buet.ac.bd/moodle/login/index.php,107,0,0
1734109675482,107,Moodle/moodle/badges/view.php-469-0,303,See Other,for 50 samples 1-11,text,true,,2087,539,4,9,https://cse.buet.ac.bd/moodle/badges/view.php?type=1,107,0,0
1734109675589,130,Moodle/moodle/badges/view.php-469-1,200,OK,for 50 samples 1-11,text,true,,6691,532,4,9,https://cse.buet.ac.bd/moodle/login/index.php,130,0,0
1734109675437,287,Home/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535-447,200,OK,for 100 samples 2-20,text,true,,845,3162,5,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535,287,0,0
1734109675633,102,Home/public/img/Arrow-l.png-448,200,OK,for 100 samples 2-21,bin,true,,956,463,5,9,https://cse.buet.ac.bd/public/img/Arrow-l.png,102,0,0
1734109675681,128,Home/complete/search-419,200,OK,for 50 samples 1-10,text,true,,1493,294,4,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,128,0,0
1734109675320,510,HTTP Request,200,OK,for 50 samples 1-12,text,true,,85017,183,4,9,https://cse.buet.ac.bd/moodle/,399,0,177
1734109675735,106,Home/public/img/Arrow-r.png-450,200,OK,for 100 samples 2-21,bin,true,,950,463,5,9,https://cse.buet.ac.bd/public/img/Arrow-r.png,106,0,0
1734109675719,143,Moodle/moodle/blog/index.php-470,404,Not Found,for 50 samples 1-11,text,false,,24943,539,4,9,https://cse.buet.ac.bd/moodle/blog/index.php,143,0,0
1734109675700,229,Moodle/moodle/-440,200,OK,for 100 samples 2-22,text,true,,12080,517,5,9,https://cse.buet.ac.bd/moodle/?redirect=0,228,0,0
1734109675668,265,Moodle/complete/search-436,200,OK,for 100 samples 2-23,text,true,,1924,293,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,265,0,137
1734109675809,133,Home/complete/search-418,200,OK,for 50 samples 1-10,text,true,,1921,293,4,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,133,0,0
1734109675863,113,Moodle/moodle/pluginfile.php/13650/user/icon/classic/f2-471,200,OK,for 50 samples 1-11,bin,true,,2262,520,4,9,https://cse.buet.ac.bd/moodle/pluginfile.php/13650/user/icon/classic/f2?rev=34622,113,0,0
1734109675555,421,Home/public/img/service/Outreach.jpg-453,200,OK,for 100 samples 2-19,bin,true,,191370,472,5,9,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,108,0,0
1734109675943,121,Home/v1/buckets/main/collections/ms-language-packs/records/cfr-v1-en-US-421,200,OK,for 50 samples 1-10,text,true,,942,395,4,9,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/ms-language-packs/records/cfr-v1-en-US,121,0,79
1734109675976,109,Moodle/moodle/theme/image.php/classic/core/1731384351/f/pdf-472,200,OK,for 50 samples 1-11,bin,true,,1059,514,4,9,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/f/pdf,109,0,0
1734109675724,417,Home/public/img/service/Outreach.jpg-453,200,OK,for 100 samples 2-20,bin,true,,191370,472,5,9,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,111,0,0
1734109675841,306,Home/public/img/program/pg-ds.jpg-449,200,OK,for 100 samples 2-21,bin,true,,115963,469,5,9,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,101,0,0
1734109675831,324,Moodle/v1/profile-460,200,OK,for 50 samples 1-12,text,true,,941,1292,4,9,https://profile.accounts.firefox.com/v1/profile,324,0,83
1734109676065,116,Home/-420,200,OK,for 50 samples 1-10,text,true,,7496,448,4,9,https://cse.buet.ac.bd/,115,0,0
1734109676086,111,Moodle/moodle/theme/image.php/classic/core/1731384351/f/spreadsheet-473,200,OK,for 50 samples 1-11,bin,true,,1325,522,4,9,https://cse.buet.ac.bd/moodle/theme/image.php/classic/core/1731384351/f/spreadsheet,111,0,0
1734109675929,363,Moodle/moodle/course/view.php-441,200,OK,for 100 samples 2-22,text,true,,10800,1599,5,9,https://cse.buet.ac.bd/moodle/login/index.php,125,0,0
1734109675929,125,Moodle/moodle/course/view.php-441-0,303,See Other,for 100 samples 2-22,text,true,,2099,535,5,9,https://cse.buet.ac.bd/moodle/course/view.php?id=69,125,0,0
1734109676054,104,Moodle/moodle/course/view.php-441-1,303,See Other,for 100 samples 2-22,text,true,,2010,535,5,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=69,104,0,0
1734109676158,134,Moodle/moodle/course/view.php-441-2,200,OK,for 100 samples 2-22,text,true,,6691,529,5,9,https://cse.buet.ac.bd/moodle/login/index.php,133,0,0
1734109675976,340,Home/public/img/service/Training.jpg-451,200,OK,for 100 samples 2-19,bin,true,,199284,472,5,9,https://cse.buet.ac.bd/public/img/service/Training.jpg,107,0,0
1734109675933,446,Moodle/moodle/-437,200,OK,for 100 samples 2-23,text,true,,12081,455,6,10,https://cse.buet.ac.bd/moodle/,446,0,209
1734109676197,201,Moodle/moodle/mod/forum/view.php-474,200,OK,for 50 samples 1-11,text,true,,15886,541,4,10,https://cse.buet.ac.bd/moodle/mod/forum/view.php?id=47,199,0,0
1734109676156,257,Moodle/complete/search-461,200,OK,for 50 samples 1-12,text,true,,1924,293,4,10,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,257,0,133
1734109676181,250,Home/submit/firefox-desktop/newtab/1/f58e1b2d-4edc-4252-ac32-76c24aee5a4a-422,200,OK,for 50 samples 1-10,text,true,,899,3164,4,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/f58e1b2d-4edc-4252-ac32-76c24aee5a4a,250,0,0
1734109676316,135,Home/home/ra-454,200,OK,for 100 samples 2-19,text,true,,5006,496,6,10,https://cse.buet.ac.bd/home/ra,134,0,0
1734109676292,163,Moodle/moodle/my/courses.php-443,200,OK,for 100 samples 2-22,text,true,,8816,528,6,10,https://cse.buet.ac.bd/moodle/my/courses.php,162,0,0
1734109676141,336,Home/public/img/service/Training.jpg-451,200,OK,for 100 samples 2-20,bin,true,,199284,472,6,10,https://cse.buet.ac.bd/public/img/service/Training.jpg,116,0,0
1734109676399,119,Home/-415,200,OK,for 50 samples 1-11,text,true,,7496,448,4,10,https://cse.buet.ac.bd/,119,0,0
1734109676413,120,Moodle/complete/search-462,200,OK,for 50 samples 1-12,text,true,,1493,294,4,10,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,120,0,0
1734109676451,120,Home/-455,200,OK,for 100 samples 2-19,text,true,,7496,448,6,10,https://cse.buet.ac.bd/,119,0,0
1734109676455,137,Home/complete/search-444,200,OK,for 100 samples 2-22,text,true,,1920,293,6,10,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,137,0,0
1734109676477,119,Home/home/ra-454,200,OK,for 100 samples 2-20,text,true,,5006,496,6,10,https://cse.buet.ac.bd/home/ra,118,0,0
1734109676336,313,Moodle/v1/profile-435,200,OK,for 100 samples 2-24,text,true,,941,1292,6,10,https://profile.accounts.firefox.com/v1/profile,313,0,75
1734109676571,117,Home/home/pg_cc-456,200,OK,for 100 samples 2-19,text,true,,4623,499,6,10,https://cse.buet.ac.bd/home/pg_cc,117,0,0
1734109676596,117,Home/-455,200,OK,for 100 samples 2-20,text,true,,7496,448,6,10,https://cse.buet.ac.bd/,117,0,0
1734109676592,128,Home/complete/search-445,200,OK,for 100 samples 2-22,text,true,,1493,294,6,10,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,128,0,0
1734109676379,342,Moodle/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79-439,200,OK,for 100 samples 2-23,text,true,,835,3082,6,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/6d103e41-e065-47fb-98ba-863943ccfa79,342,0,76
1734109676431,299,Home/submit/firefox-desktop/newtab/1/f1436be5-da62-4c87-9a7e-746f5b316b35-430,200,OK,for 50 samples 1-10,text,true,,820,3166,4,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/f1436be5-da62-4c87-9a7e-746f5b316b35,299,0,0
1734109676533,227,Moodle/moodle/-463,200,OK,for 50 samples 1-12,text,true,,12080,455,4,10,https://cse.buet.ac.bd/moodle/,224,0,0
1734109676148,626,Home/public/img/service/Consultancy.jpg-452,200,OK,for 100 samples 2-21,bin,false,"The operation lasted too long: It took 626 milliseconds, but should not have lasted longer than 485 milliseconds.",157553,475,6,10,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,410,0,0
1734109676689,121,Notice/home/notice-457,200,OK,for 100 samples 2-19,text,true,,3583,510,6,10,https://cse.buet.ac.bd/home/notice,121,0,0
1734109676518,294,Home/submit/telemetry/486f272a-7512-4efb-8700-65d97f24871d/event/Firefox/133.0.3/release/20241209150345?v=4-416,200,OK,for 50 samples 1-11,text,true,,938,7651,4,10,https://incoming.telemetry.mozilla.org/submit/telemetry/486f272a-7512-4efb-8700-65d97f24871d/event/Firefox/133.0.3/release/20241209150345?v=4,294,0,0
1734109676713,110,Home/home/pg_cc-456,200,OK,for 100 samples 2-20,text,true,,4623,499,6,10,https://cse.buet.ac.bd/home/pg_cc,110,0,0
1734109676720,117,Home/-446,200,OK,for 100 samples 2-22,text,true,,7496,448,6,10,https://cse.buet.ac.bd/,116,0,0
1734109675556,1333,Notice/home/download/1303-433,200,OK,for 50 samples 1-9,text,false,"The operation lasted too long: It took 1,333 milliseconds, but should not have lasted longer than 990 milliseconds.",1484839,518,4,10,https://cse.buet.ac.bd/home/download/1303,115,0,0
1734109676649,258,Moodle/complete/search-436,200,OK,for 100 samples 2-24,text,true,,1925,293,6,10,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,258,0,139
1734109676812,117,Home/complete/search-417,200,OK,for 50 samples 1-11,text,true,,8569,291,4,10,https://www.google.com/complete/search?client=firefox&channel=ftr&q=,117,0,0
1734109676837,106,Home/public/img/Arrow-l.png-448,200,OK,for 100 samples 2-22,bin,true,,956,463,6,10,https://cse.buet.ac.bd/public/img/Arrow-l.png,106,0,0
1734109676824,122,Notice/home/notice-457,200,OK,for 100 samples 2-20,text,true,,3583,510,6,10,https://cse.buet.ac.bd/home/notice,122,0,0
1734109676722,224,Moodle/moodle/-440,200,OK,for 100 samples 2-23,text,true,,12077,517,6,10,https://cse.buet.ac.bd/moodle/?redirect=0,223,0,0
1734109676889,129,Notice/home/notice-434,200,OK,for 50 samples 1-9,text,true,,3583,517,4,10,https://cse.buet.ac.bd/home/notice,128,0,0
1734109676811,220,Notice/home/download/1300-458,200,OK,for 100 samples 2-19,text,true,,100268,518,6,9,https://cse.buet.ac.bd/home/download/1300,112,0,0
1734109676774,264,Home/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535-447,200,OK,for 100 samples 2-21,text,true,,720,3162,6,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/e4643b50-a43e-43b0-8c77-cdea35172535,264,0,0
1734109676929,113,Home/complete/search-419,200,OK,for 50 samples 1-11,text,true,,1493,294,3,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cse,113,0,0
1734109676944,104,Home/public/img/Arrow-r.png-450,200,OK,for 100 samples 2-22,bin,true,,950,463,6,9,https://cse.buet.ac.bd/public/img/Arrow-r.png,104,0,0
1734109676730,321,Home/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg-425,200,OK,for 50 samples 1-10,bin,true,,66116,495,3,9,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg,215,0,0
1734109677031,111,Notice/home/notice-459,200,OK,for 100 samples 2-19,text,true,,3583,510,6,9,https://cse.buet.ac.bd/home/notice,111,0,0
1734109676760,393,Moodle/submit/firefox-desktop/newtab/1/791807dd-9115-4959-9463-972be0951073-465,200,OK,for 50 samples 1-12,text,true,,777,3189,3,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/791807dd-9115-4959-9463-972be0951073,393,0,88
1734109676946,219,Notice/home/download/1300-458,200,OK,for 100 samples 2-20,text,true,,100268,518,6,9,https://cse.buet.ac.bd/home/download/1300,121,0,0
1734109677042,127,Home/complete/search-418,200,OK,for 50 samples 1-11,text,true,,1922,293,3,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,127,0,0
1734109677165,102,Notice/home/notice-459,200,OK,for 100 samples 2-20,text,true,,3583,510,6,9,https://cse.buet.ac.bd/home/notice,102,0,0
1734109676946,349,Moodle/moodle/course/view.php-441,200,OK,for 100 samples 2-23,text,true,,10799,1599,6,9,https://cse.buet.ac.bd/moodle/login/index.php,134,0,0
1734109676946,134,Moodle/moodle/course/view.php-441-0,303,See Other,for 100 samples 2-23,text,true,,2099,535,6,9,https://cse.buet.ac.bd/moodle/course/view.php?id=69,134,0,0
1734109677080,99,Moodle/moodle/course/view.php-441-1,303,See Other,for 100 samples 2-23,text,true,,2010,535,6,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=69,99,0,0
1734109677179,116,Moodle/moodle/course/view.php-441-2,200,OK,for 100 samples 2-23,text,true,,6690,529,6,9,https://cse.buet.ac.bd/moodle/login/index.php,116,0,0
1734109677170,125,Home/v1/buckets/main/collections/ms-language-packs/records/cfr-v1-en-US-421,200,OK,for 50 samples 1-11,text,true,,942,395,3,9,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/ms-language-packs/records/cfr-v1-en-US,125,0,83
1734109677051,289,Home/public/img/service/Consultancy.jpg-424,200,OK,for 50 samples 1-10,bin,true,,157553,475,4,11,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,93,0,0
1734109676907,434,Moodle/moodle/-437,200,OK,for 100 samples 2-24,text,true,,12081,455,7,11,https://cse.buet.ac.bd/moodle/,433,0,207
1734109677153,209,Moodle/moodle/-466,200,OK,for 50 samples 1-12,text,true,,12082,517,4,11,https://cse.buet.ac.bd/moodle/?redirect=0,208,0,0
1734109677142,233,HTTP Request,200,OK,for 100 samples 2-19,text,true,,85016,183,7,11,https://cse.buet.ac.bd/moodle/,128,0,0
1734109677296,102,Home/-420,200,OK,for 50 samples 1-11,text,true,,7496,448,4,10,https://cse.buet.ac.bd/,102,0,0
1734109677038,369,Home/public/img/service/Outreach.jpg-453,200,OK,for 100 samples 2-21,bin,true,,191370,472,6,10,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,95,0,0
1734109677295,124,Moodle/moodle/my/courses.php-443,200,OK,for 100 samples 2-23,text,true,,8815,528,6,10,https://cse.buet.ac.bd/moodle/my/courses.php,124,0,0
1734109677048,387,Home/public/img/program/pg-ds.jpg-449,200,OK,for 100 samples 2-22,bin,true,,115963,469,6,10,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,94,0,0
1734109677267,219,HTTP Request,200,OK,for 100 samples 2-20,text,true,,85016,183,6,10,https://cse.buet.ac.bd/moodle/,122,0,0
1734109677419,119,Home/complete/search-444,200,OK,for 100 samples 2-23,text,true,,1923,293,5,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,119,0,0
1734109677362,177,Moodle/moodle/my/-467,200,OK,for 50 samples 1-12,text,true,,14076,517,4,9,https://cse.buet.ac.bd/moodle/my/,176,0,0
1734109677340,243,Home/public/img/service/Outreach.jpg-427,200,OK,for 50 samples 1-10,bin,true,,191370,472,4,9,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,95,0,0
1734109677407,214,Home/public/img/service/Training.jpg-451,200,OK,for 100 samples 2-21,bin,true,,199284,472,5,9,https://cse.buet.ac.bd/public/img/service/Training.jpg,82,0,0
1734109677583,58,Home/public/img/Arrow-r.png-423,200,OK,for 50 samples 1-10,bin,true,,950,463,4,9,https://cse.buet.ac.bd/public/img/Arrow-r.png,58,0,0
1734109677435,206,Home/public/img/service/Consultancy.jpg-452,200,OK,for 100 samples 2-22,bin,true,,157553,475,5,9,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,82,0,0
1734109677539,102,Moodle/moodle/my/courses.php-468,200,OK,for 50 samples 1-12,text,true,,8815,520,4,9,https://cse.buet.ac.bd/moodle/my/courses.php,102,0,0
1734109677399,247,Home/submit/firefox-desktop/newtab/1/f58e1b2d-4edc-4252-ac32-76c24aee5a4a-422,200,OK,for 50 samples 1-11,text,true,,741,3164,4,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/f58e1b2d-4edc-4252-ac32-76c24aee5a4a,247,0,0
